INVERTED INDEX FOR 500 DOCUMENTS
====================================================================================================
Format: word	document_count	document_hashes
students	303	0048e24833835dc2b606f82ee090dcbd,0089addb16de18d4a2d66fcb38b15617,0139e9a5e6882209231185b3143a5c0a,0161d5e73cd420e302572dc1aa0964eb,028d8ed219b0de805078bcbcd27f27ba,035e6b199bf5201db0320e92b8444c31,03a973e1801d86168cea38b382c80bb2,03f6f222d58c550dc3cedc1172aa5a82,0463ee2ca82e5ffe3f1e4fc4d3117a1c,0574c6441a54955bd9347ee8d08b1c4d,0642832fd8b396453b6419d8e63a7189,06a4e4afc6909c7a21a37c95e0160413,06b01e56a9d05d52ad53c3edce680162,06d81cf259dc054d77ae3682aae09e65,07fe21d4edf569992b1818cdec2a77f9,0881d05aff1402c39da8528800f5d641,097825d72d05ff49a1cd59007360d42b,09888b1bd9e7fe4160d457f2f9f36fd1,0caa4b6819abb9a7f82ec301621b42de,0cab10ffdf621c57d430c379de73fc00,0e2c6acbe671f2736a3fa67d3db67aa0,0e8dba2db9df747f2b8fd57d7336db21,1034032e5de2a4fe79702a5e35ae573a,1201dfbb4678715df63998d245f032d3,12b57b843dc65e8a5566589e2a75edb2,13aa6a118c466ac62169aacc3f3ec219,148b7f254ff6d3916dea133230431320,151f22582112f5dd34c586760b3dd21f,153e7eebe45ef7eae023a5c53f0d5acc,166567ee32dd99eb2ce9381dc4cef670,171a8a3a7ddbb1032911e125b925f6de,171f343ca16cbca4372e73d0d745210f,172480efeaa0d98a7987f2d13ec04dba,179b3aeaac12bfcc993fafa3eab60321,180561c7d3cbc6a86dd1012aca4c0f2a,182e0e8b99ed00d208494749b58fae27,1830a6cdfeee77bf0ba0211e259bfbb8,1c1bcfe081209d7fa65507d2d6f4d230,1c7a29c459f99ab08fbb7fa582862f2d,1cda585d00a60b95d32139505d008c3a,1dc10a15ea758edc74cd94fa78a42bc1,201f019cb27a697abe658fdae800179a,203732ce3777ebad30ce2b7848e6e6f0,2186466e66233e34d9216e73e705442c,229a6cef5aabbf1ea6163e5cf3a080dd,22a36874d507a1b7852f507b7e4c122a,235cff66c1d0ea85a2a1a79bec9f83e0,250a8c6c054eaa20c4ec36ffa21992df,2538ca5a1dd7cec44d727d836cf64387,256563647a26637f635de2aee590c80b,25c2773600140de4ed6e1a9aa3bbad45,25df369ee0b8c502cbc8df9bea888cd0,267947853da0c4cabea57c11c8c1a601,28d092fa1b4598311ef13807ca3ca8b7,28f214a45422d5f358a47d19f7799de3,2a4f4f765976d1c471189478318b2d0a,2b5f9d234790d3ee36d95ee0b96f2c99,2d06243fd100b1eae438c310c3414df2,2dd0644f7d960c1130a2f842a3ddf1d5,2e34664843decfdd46b4b32c98c874ca,2e9672848ee874fbf26ebfa5093871c0,2f4731c52810e3b20093cb847015f5b5,30eac631e38c10727a55dae1a85b6b55,32431d8853c43652d2a0ffa39d66dffb,3302b18f4541b4f4102b9b1d21f0c6b3,339b663c1c7f56a85cc92a40a227cf0f,3473d3e8aacec289efa0e8d2732fc1e4,3526e9e40fb541d398093c4a69092245,3639a8292bd7a8656eecd4542aeccbc0,368400fbd432a5b23ee94dc2885ebba8,37f5016bab7a5e9951363d67201ca1c1,3903bee01be9030c6b7d1f0669e0fadf,394fde8ce4ab28d2c4aa157f735343eb,3b724e6d9bdb4158c4d6c003b7ea9718,3c3ed3d4b5c6291d7dde704d5248f81f,3d19dd84cd261b9fb7e551c477f2c087,3d5d16dbcb9ea17ddab030f59150cf70,3deb06a41188bcb6e0d647f62f065be0,4070701955f558e5fb4697ce39d44f65,407dad60c2b2c48f1148061097785662,414cd626bb41ac13e414dba2ea9eb86e,41ad3e0f99b157092624e7c5eab0a68a,42c37ee0548a21f274f46802aa302c77,42f3953f4c524c73acd4e64b93cb3cc5,442b1164322b0f9c2dbe47156a04b770,44766778219d7e3c0d37c2a8e52af8bb,44c0f829346e824487938e1e5b6538ac,474278cedf84cc44ad92102a3e8d8a9b,479dd323d2f8c2675c2df831d3353079,47ea71d9976451496b3fd62183f8c9b0,47fa81c918e4bb53b59556033fd76660,49997d547e4ebe5079296dbe9f5aded1,4a45551302a8bc5a1029c4842c94b2e4,4a6d9738b1df4ebd8617742bf2c2ce81,4b2d35927a209fc509fccef6891290f3,4b48884ed2239986effdc9f7fb7fc1c3,4be79d8f210eefd73707f8c8cb9ce132,4c4763d149bbc9b8c8a87738146e892c,4d9ae6b6b963e83f0a05c20b21a0e8f1,4ededca3102e9834504eccdeb3f34a72,50331f43be7a50da4eff51799b7f2369,537ab5a4d8d7e424b5fe3a581a678251,53943b3f5b094d68120dad72b0071023,53beb92a874eca98ca4f75d82915dd07,54e83f43ba859fd7d232ec525d3950cc,554a8e3b0af90c4285557c62bbac9d17,569ab9958447fdea9bbd56ff6f4f6414,595c1660fb0e049c950b9ac391eacb03,598492e39831f2ce8ed0b069d8aaf0e0,59905ca637b54e8e9850ed670a1c6b26,5a57aff54eb284aa91f99e890ad439d0,5a8f569757d8de697c849f6213661cbe,5b3d191f47621ff82a870019886bcaea,5b3dc312b94c488a56040309e01c96b3,5cc6d45bd3480012d65cfc5a298ff083,5f93ab0387b5d2bf7b7375788c8e2eae,601fcd5246a597f54b9aacb0e7843c71,614fc98344578dd1cf2ea3c7e49b419f,6668fcf920433c2ced752c0aafd95958,6805363a7effb848c67edc5b3322e6ab,682fd73fbde597a6ead66718cfc5fb0e,6835bb48f9107f081baf75bc2f366e43,69318110e2ae6793ccbaa86578c9d61a,6b24dbf822b58ae9664869aac8161312,6b70306e81d5718e5742a584ddab6862,6c1121ed8accf1957d60f0f9ac7a7d78,6d11d9cb251024ade228502c7c52af10,6d26e6f6e76e9fc15a8087ad7d69d0c8,6d85a4788185f24554bfb9c27710ce0e,6f4de74548facc9d89e082dd161c19a2,712097dc3eb1c8c55094f5258d84fd98,717221c02d7f2a8ff487f28bd084da29,72d8ceaac7f7d0300e0af0561e0762c6,74da26bbdc94017c70adc6be2ecbea0d,74fd92c7eadc0a9661295c6af407db22,754fdc4bc0d4696145e8e22005c7e063,788d64fc0364f4a8dfa407299b3f2c83,79dbd0919f541be416d61bbdbf943bac,7b673c073c5cf39d0c898ac286ffdbdf,7bc6bd08502795f154a1bc3841512e50,7ca62538bf3ed49acf82adf9188e71cd,7cdbe28bd7fd9e8622a9995715114db9,7d00d7c28eeec07e8bf22425fee4749d,7d3c611acca2b3fdadbd90f5d41b842c,7e37078417f6f6d88774ccdbd74f7a73,7ec366e5020adce458a4b28100e1f36c,7f9033e0ab82a36dce26dcb20801058c,807fa32684bd174e40cb3322817e7c46,80f464b606c0b62f835de714c1dda5ff,82146df87c509ddaa3488179205d642b,82e1916229ff13f81bd8122a0fa5c7fb,82e3e49ce65b12911bc03aa56ffb0837,83cbc3cff7fda63d40f17159f78e304e,84255c85b8698a373f281ac9393d28ab,855b45bf6e84858fbdf54c063ac9e475,85e357a9341b23875dc86e5cda474044,86452d51615b9d3972031cdc35edd640,873827c0f74319fd039767cab268b8b6,87f1a48a39dc2b93b6a5bd91adca69d6,8935278f54f4efc190110b801b344a50,89eb4e58981b4a458992d63631d71a69,8b04dc79b7b86fb40b4eabbee42efd62,8b100ed8656f043bf84d3e8b43b56088,8b62199c5edf70fd091d80548d24503d,8bd283c5ac392610d3bf811617be53b2,8c19ebcb203e40b1497962ca9188fd64,8cd90a0d9df7e687c57dfa37da065c4c,8faed09730566fc6511f00b73a88ff11,903d3714b5d894541ea90f6ff14680d8,9122a1647296fe948c9f106143309588,9139debb1c031b2eff680f5312990ad6,9205c63398fa751ae2c2852722b2a29b,924b778f6ecbf031abd961f7db6760b2,95697c74f3429c56bfea26d4f3cdbc2f,963d2d3f2962142d3e1a4fddc6f5680e,97754dec525618d98df849069e88d8d5,98269e06133e0b1eed0df4fd6e986768,9968e5581ada8b2b05972549efa4494c,9a07574941ac6d8fbda44ec7ea52b0b9,9b3ad8921f5deec9d99eb26d5400e2a1,9bfdacd3d86ec39077c29cfd895e0f4c,9cd1565c6dcbc563d0316e671c71f96d,9dbe16684982fa1e2575333bda9e4da7,9ebf27b6e5995049b542fe4a5c3e8a31,9fc1de8a27cd8d68904c5d3ed88f9a08,9ffb775388ce7172c257ff157a7b194f,a04e372241d3f1f54a49c513b5709747,a104a9cfd7a0eac8b7ab9493035c8fb5,a121319582f50d66d4048868a97c202a,a18eac4174928e251df94b3b2a6188f5,a199cabc61ce45fc04233e67d129dfc0,a269f02efd4cac9dbbc0c250d5b7b95b,a3708d47b44a7c159a4bedda6aec12c8,a3c3b73431e5d5518e07a571d0742c99,a51e6a97cd474c064846d7c297f4db93,a5b3adc6acb894c87b22e1f87dcd3277,a83ae03131ad1278e269350096ab1a98,a9c37e7098152f03c3ad2f6300200cae,aaf92d0f177be659ccd6fff1f839146d,abcbf44be98a0c301592490c58805586,ac24f669de9b77887d9fe85415fb85c3,ae24c6f3eebc37d83db3a4bf86338a67,ae2703abbfb990fb34c5f1e3800a5ba5,aead3cbf119419e2afec94bb957b46d3,aef921caf82ad75ecfa3c207ce6e5fbd,af280bea45f75ddf30ddc6cb0c546980,af888c7fcafacf20341e8b65b67d354c,b03d7ca470ac4ee2ca5d6c3797f458f1,b047c03cb5117fe6d41edab9046bc2dc,b05618eb99843b3355d92c57ac809880,b369b8dca8be11ea1103201057c41fd0,b3fbd0f4c9dfea7447801807ee817223,b497c89388f96702f085928ec9fd84e4,b4c428ca45763960bcf72df459a546dc,b526d61a4640051166736fd9bb071f9a,b5b87d8132a4776e7a89c633ff951c68,b5f7e08d8041244faed3e5263158f2da,b60ca9e8c0a1f09b1a108ffaf29ae590,b723c0a6b322478652e00a3adc536572,b78ef5e2a6548a4696429e11c2b2e07e,b807f109612c8fdf8a42d19135f3fa92,b84d2669e809b68f531ea69aa14473dd,b9f73178c0bda81e973ef95780189b6f,bda4a723ff7a1c7699d4ac652ac047b4,bfa458b65dc056561d1cedad13f63583,c0617c260022183eb1cb3be16fd4a533,c0b2f61e9bcd9d4fc97655220ba65af5,c28f54be26c8562bd3e4be07a2992e17,c2a560830a089a777e1ca6f22f20f8bb,c5221b844e57a037b76df93892ba38fe,c57789a04f6ebf6fe8660746dc666f58,c61557a8180008bbd03185ba83ea2b1f,c62c434ac3225cd1359ef4fa95bb7208,c7c5e369813f5d558689ef84741e6d9a,c91a2068f30d150677210d2924499be6,c93cd03860f645ff09a5d64b746a1a5c,c955c0cd31b154f2d45f2c7040978e4b,c96db28a77cd7351db4ac46b7be33a15,c995b088b53cb0a513230e26d40677cd,cba3fee7775785371ee0fdbfab2dfb14,cca25aece2c08945274919fa6c14b941,cd679cd23e15cd2ca5dec27e6e0dbfc3,d03fedd811983808ab9cbe760082668b,d057c3c5c72f5200bcd08a3c5636d8c8,d0a9b29396a52afb864ba2e120f665dc,d14dc4a5a59ce911b8763ec783c8450a,d1504625502337a304af3d5e3cdbbd46,d18146341ed7a99e6b81ee36969d38e4,d1bee9dee87fdc73055d081090286380,d280b29a913f8d46d344973171bd0abb,d682a138802ffee15de456b524177b62,d6c3a251c89232f92f78fc3d898d1d53,d6dc73f8c8f9d5da50ba52369cd560fb,d6fae5a16ef45e8fc95503205e620fb1,d8b7d1da246b040af25d130663e0ebc4,d8eaeaa4000edfff8c0c923dcd0302ab,d92f56894fbffc52260512c859e2b170,d9485940888aca02b247a97b9a8a4457,da90302c3d9bf303570ff68a5c9a34e0,db4a98f28ddb72fdb035a739d534afc4,dbbe64b4d38e13ec10d4942e204745c4,dc6c4defad782185dbc6a35276ae44aa,dd2ca8a9bdcf1ac933c7741dfb8ce18e,dde8c2a4a6721a3d087f702f3b0eef25,dede88447d661f9afb46cc0742ae7501,e09553b7d2ef87e11c695499c2dd53f0,e20ea41bf5f22957cdde4236172b8554,e31022c04bad097ee561e95aeab7ead2,e36a8e52e431c9e4c4f1d615072a5522,e4f48c51447d0eaeddabb81a68e48dae,e5ebe0540197abaf379d1d251cd17bc1,e695dacd3d44a8b8e2436580e758b919,e6a8c147d73480c07ece3498d9401978,e8e82f5a92b451415db3a87e293cbbf5,e964b7c64b22a1f993dae357d17d00aa,e9e24fd09e13ad1fb2ea8ec04a00732c,ec5897469117373db12a4df05490373d,ecb48a4c7e91cb534fcce0355326043f,edf936c8d947edce4fa14c3e599082f6,eec2a1783980371f8e97071d82d429d4,ef0be29f98f0c3c29a567f8d1525b002,f13a68d2667f6b2b164405e2a23dc10d,f1982c9ea16ce1942178fc31e306e022,f1ae348007a618a05f4f487cc931c0c3,f27c31532c964d59f64cc56cd1562320,f2a7dbd010947f1c8d0f3cd91047db05,f3c8f5157f5a66ecdde45b0f35266b93,f3f0318612c9f63af07d12936e9bd0bf,f4597580756684633c38c838e6b30a67,f49d97e18065d6dd2f96aac798c3d8de,f66b3b60225f209090b6bbc6570929f9,f7c5749b55f3cc79d607e34d9caa8f67,f80e7cd3291ec4bd630852517e3cab4e,f8b3ca1bfba1075451ba750fdda43217,f8d5b9d5f1efef4cadd56f1bcd132b75,fa53107082927b1a7dd6173d2976aa13,fb6e726b73374ba32acf2cc3ee975e71,fbd8efaf8f277ac392a7a64a2e198150,fc990144b5d721ddd273e5991bce0a54,fd7aa833b546a64fe6e18f77a3ba4cd1,fe3753696825de9fdf21c62359e6b845,fef14b25fb779611bd47b73150603a8f,ff4c9d2effdf89aec11d3fa729de0c1d
studied	12	1c1bcfe081209d7fa65507d2d6f4d230,339b663c1c7f56a85cc92a40a227cf0f,407dad60c2b2c48f1148061097785662,7ec366e5020adce458a4b28100e1f36c,84255c85b8698a373f281ac9393d28ab,8b62199c5edf70fd091d80548d24503d,9025cff8e3168f6c329157f0ea2cc1f2,a121319582f50d66d4048868a97c202a,b60ca9e8c0a1f09b1a108ffaf29ae590,b807f109612c8fdf8a42d19135f3fa92,e6a8c147d73480c07ece3498d9401978,ef0be29f98f0c3c29a567f8d1525b002
studies	70	0161d5e73cd420e302572dc1aa0964eb,05c039dde5d4a96fc7716c8d8440d8c2,05c9b37348adadbccf2fc85e90837f38,06b01e56a9d05d52ad53c3edce680162,0cab10ffdf621c57d430c379de73fc00,0e8dba2db9df747f2b8fd57d7336db21,13aa6a118c466ac62169aacc3f3ec219,148b7f254ff6d3916dea133230431320,171a8a3a7ddbb1032911e125b925f6de,172480efeaa0d98a7987f2d13ec04dba,2186466e66233e34d9216e73e705442c,25c2773600140de4ed6e1a9aa3bbad45,2e34664843decfdd46b4b32c98c874ca,2f4731c52810e3b20093cb847015f5b5,30eac631e38c10727a55dae1a85b6b55,339b663c1c7f56a85cc92a40a227cf0f,3473d3e8aacec289efa0e8d2732fc1e4,37f5016bab7a5e9951363d67201ca1c1,3b724e6d9bdb4158c4d6c003b7ea9718,4188f2130be998c0b93317959d45e87a,41ad3e0f99b157092624e7c5eab0a68a,4be79d8f210eefd73707f8c8cb9ce132,512a9d8ae499874a9637b36f930bcfdd,537ab5a4d8d7e424b5fe3a581a678251,595c1660fb0e049c950b9ac391eacb03,5ab9b17049bdb9fe286a60cb8e6ebe26,712097dc3eb1c8c55094f5258d84fd98,729e7fe6a4397c6568288eddebc36603,788d64fc0364f4a8dfa407299b3f2c83,7cdbe28bd7fd9e8622a9995715114db9,7d00d7c28eeec07e8bf22425fee4749d,7e37078417f6f6d88774ccdbd74f7a73,7ec366e5020adce458a4b28100e1f36c,82e1916229ff13f81bd8122a0fa5c7fb,84255c85b8698a373f281ac9393d28ab,89eb4e58981b4a458992d63631d71a69,8b100ed8656f043bf84d3e8b43b56088,8b62199c5edf70fd091d80548d24503d,8eb92e47c09a49200a9f0fdfe59bed94,9025cff8e3168f6c329157f0ea2cc1f2,9968e5581ada8b2b05972549efa4494c,9dbe16684982fa1e2575333bda9e4da7,9fc1de8a27cd8d68904c5d3ed88f9a08,a121319582f50d66d4048868a97c202a,a269f02efd4cac9dbbc0c250d5b7b95b,a5b3adc6acb894c87b22e1f87dcd3277,ac24f669de9b77887d9fe85415fb85c3,af888c7fcafacf20341e8b65b67d354c,b42a02f2e95bb8a1347324393a137f7d,b526d61a4640051166736fd9bb071f9a,b723c0a6b322478652e00a3adc536572,b8d597ae5a696d44822eb8287410ecbc,bfcbd7c748d59fdbc5577435671dc5b1,c0b2f61e9bcd9d4fc97655220ba65af5,d18146341ed7a99e6b81ee36969d38e4,d500425d77cdf870e8f67f0951e481e0,d6dc73f8c8f9d5da50ba52369cd560fb,d8eaeaa4000edfff8c0c923dcd0302ab,dde8c2a4a6721a3d087f702f3b0eef25,dede88447d661f9afb46cc0742ae7501,e20ea41bf5f22957cdde4236172b8554,e695dacd3d44a8b8e2436580e758b919,e6a8c147d73480c07ece3498d9401978,e964b7c64b22a1f993dae357d17d00aa,ec5897469117373db12a4df05490373d,edf936c8d947edce4fa14c3e599082f6,eec2a1783980371f8e97071d82d429d4,ef0be29f98f0c3c29a567f8d1525b002,f8d5b9d5f1efef4cadd56f1bcd132b75,fb6e726b73374ba32acf2cc3ee975e71
studies-individualized	1	ef0be29f98f0c3c29a567f8d1525b002
studio	18	03a973e1801d86168cea38b382c80bb2,30eac631e38c10727a55dae1a85b6b55,339b663c1c7f56a85cc92a40a227cf0f,3b724e6d9bdb4158c4d6c003b7ea9718,3deb06a41188bcb6e0d647f62f065be0,49997d547e4ebe5079296dbe9f5aded1,4b2d35927a209fc509fccef6891290f3,5f93ab0387b5d2bf7b7375788c8e2eae,717221c02d7f2a8ff487f28bd084da29,788d64fc0364f4a8dfa407299b3f2c83,807fa32684bd174e40cb3322817e7c46,84255c85b8698a373f281ac9393d28ab,c0b2f61e9bcd9d4fc97655220ba65af5,d1bee9dee87fdc73055d081090286380,ef0be29f98f0c3c29a567f8d1525b002,f3f0318612c9f63af07d12936e9bd0bf,f49d97e18065d6dd2f96aac798c3d8de,f8d5b9d5f1efef4cadd56f1bcd132b75
studios	3	203732ce3777ebad30ce2b7848e6e6f0,5f93ab0387b5d2bf7b7375788c8e2eae,807fa32684bd174e40cb3322817e7c46
studivant	1	7d3c611acca2b3fdadbd90f5d41b842c
study	94	0089addb16de18d4a2d66fcb38b15617,0b547af2efad17b66221ccf0a9950110,0cab10ffdf621c57d430c379de73fc00,0e8dba2db9df747f2b8fd57d7336db21,1034032e5de2a4fe79702a5e35ae573a,13aa6a118c466ac62169aacc3f3ec219,171a8a3a7ddbb1032911e125b925f6de,172480efeaa0d98a7987f2d13ec04dba,1c7a29c459f99ab08fbb7fa582862f2d,1dc10a15ea758edc74cd94fa78a42bc1,201f019cb27a697abe658fdae800179a,203732ce3777ebad30ce2b7848e6e6f0,2186466e66233e34d9216e73e705442c,229a6cef5aabbf1ea6163e5cf3a080dd,2a4f4f765976d1c471189478318b2d0a,2e34664843decfdd46b4b32c98c874ca,2e9672848ee874fbf26ebfa5093871c0,328eb1a0d15d44ce77437321078d662b,339b663c1c7f56a85cc92a40a227cf0f,3473d3e8aacec289efa0e8d2732fc1e4,3b724e6d9bdb4158c4d6c003b7ea9718,4188f2130be998c0b93317959d45e87a,41ad3e0f99b157092624e7c5eab0a68a,442b1164322b0f9c2dbe47156a04b770,47ea71d9976451496b3fd62183f8c9b0,49997d547e4ebe5079296dbe9f5aded1,4be79d8f210eefd73707f8c8cb9ce132,4bfc7bee4e7d678da78a007953fec209,50331f43be7a50da4eff51799b7f2369,512a9d8ae499874a9637b36f930bcfdd,595c1660fb0e049c950b9ac391eacb03,614fc98344578dd1cf2ea3c7e49b419f,6437136d1aae6fa39e08b39ce4f155e6,649ac01335e2bb1cb8ebedaf855eef03,69318110e2ae6793ccbaa86578c9d61a,712097dc3eb1c8c55094f5258d84fd98,788d64fc0364f4a8dfa407299b3f2c83,7bc6bd08502795f154a1bc3841512e50,7ca62538bf3ed49acf82adf9188e71cd,7cdbe28bd7fd9e8622a9995715114db9,7d3c611acca2b3fdadbd90f5d41b842c,7ec366e5020adce458a4b28100e1f36c,84255c85b8698a373f281ac9393d28ab,84d5cacd3b11fac237453301cd732241,873827c0f74319fd039767cab268b8b6,8935278f54f4efc190110b801b344a50,89d8e8c822467aa60b1578776e861ffa,963d2d3f2962142d3e1a4fddc6f5680e,98a92b3751aac749dea40e29a084b4b8,9a07574941ac6d8fbda44ec7ea52b0b9,9dbe16684982fa1e2575333bda9e4da7,a121319582f50d66d4048868a97c202a,a269f02efd4cac9dbbc0c250d5b7b95b,a3c3b73431e5d5518e07a571d0742c99,a5b3adc6acb894c87b22e1f87dcd3277,aaf92d0f177be659ccd6fff1f839146d,ac24f669de9b77887d9fe85415fb85c3,ae24c6f3eebc37d83db3a4bf86338a67,ae2703abbfb990fb34c5f1e3800a5ba5,aef921caf82ad75ecfa3c207ce6e5fbd,af888c7fcafacf20341e8b65b67d354c,b369b8dca8be11ea1103201057c41fd0,b526d61a4640051166736fd9bb071f9a,b723c0a6b322478652e00a3adc536572,b8d597ae5a696d44822eb8287410ecbc,c0617c260022183eb1cb3be16fd4a533,c0b2f61e9bcd9d4fc97655220ba65af5,c5221b844e57a037b76df93892ba38fe,c62c434ac3225cd1359ef4fa95bb7208,cca25aece2c08945274919fa6c14b941,cd839c513eed469458729fba5e77c565,d1504625502337a304af3d5e3cdbbd46,d280b29a913f8d46d344973171bd0abb,d92f56894fbffc52260512c859e2b170,d9485940888aca02b247a97b9a8a4457,dede88447d661f9afb46cc0742ae7501,e20ea41bf5f22957cdde4236172b8554,e695dacd3d44a8b8e2436580e758b919,e6a8c147d73480c07ece3498d9401978,ec5897469117373db12a4df05490373d,edf936c8d947edce4fa14c3e599082f6,eec2a1783980371f8e97071d82d429d4,ef0be29f98f0c3c29a567f8d1525b002,f1982c9ea16ce1942178fc31e306e022,f2a7dbd010947f1c8d0f3cd91047db05,f3c8f5157f5a66ecdde45b0f35266b93,f3f0318612c9f63af07d12936e9bd0bf,f4597580756684633c38c838e6b30a67,f7c5749b55f3cc79d607e34d9caa8f67,f80e7cd3291ec4bd630852517e3cab4e,f893f24e42748a404a92a321cd1e3cff,f8d5b9d5f1efef4cadd56f1bcd132b75,fb6e726b73374ba32acf2cc3ee975e71,fef14b25fb779611bd47b73150603a8f
study-abroad	4	3b724e6d9bdb4158c4d6c003b7ea9718,712097dc3eb1c8c55094f5258d84fd98,84d5cacd3b11fac237453301cd732241,b723c0a6b322478652e00a3adc536572
studying	24	0089addb16de18d4a2d66fcb38b15617,0e8dba2db9df747f2b8fd57d7336db21,229a6cef5aabbf1ea6163e5cf3a080dd,235cff66c1d0ea85a2a1a79bec9f83e0,2e34664843decfdd46b4b32c98c874ca,2e9672848ee874fbf26ebfa5093871c0,339b663c1c7f56a85cc92a40a227cf0f,3b724e6d9bdb4158c4d6c003b7ea9718,595c1660fb0e049c950b9ac391eacb03,614fc98344578dd1cf2ea3c7e49b419f,788d64fc0364f4a8dfa407299b3f2c83,7bc6bd08502795f154a1bc3841512e50,7cdbe28bd7fd9e8622a9995715114db9,7ec366e5020adce458a4b28100e1f36c,84d5cacd3b11fac237453301cd732241,89eb4e58981b4a458992d63631d71a69,8b62199c5edf70fd091d80548d24503d,8eb92e47c09a49200a9f0fdfe59bed94,97754dec525618d98df849069e88d8d5,b42a02f2e95bb8a1347324393a137f7d,d1504625502337a304af3d5e3cdbbd46,edf936c8d947edce4fa14c3e599082f6,ef0be29f98f0c3c29a567f8d1525b002,f8d5b9d5f1efef4cadd56f1bcd132b75
stuff	2	235cff66c1d0ea85a2a1a79bec9f83e0,9025cff8e3168f6c329157f0ea2cc1f2
stull	1	f8d5b9d5f1efef4cadd56f1bcd132b75
stunning	1	368400fbd432a5b23ee94dc2885ebba8
sturm	1	712097dc3eb1c8c55094f5258d84fd98
style	10	339b663c1c7f56a85cc92a40a227cf0f,3b724e6d9bdb4158c4d6c003b7ea9718,712097dc3eb1c8c55094f5258d84fd98,84255c85b8698a373f281ac9393d28ab,af888c7fcafacf20341e8b65b67d354c,b0115929a1674192c5c191960040ff0a,b723c0a6b322478652e00a3adc536572,c0b2f61e9bcd9d4fc97655220ba65af5,ecb48a4c7e91cb534fcce0355326043f,f3f0318612c9f63af07d12936e9bd0bf
styles	9	0cab10ffdf621c57d430c379de73fc00,339b663c1c7f56a85cc92a40a227cf0f,3b724e6d9bdb4158c4d6c003b7ea9718,712097dc3eb1c8c55094f5258d84fd98,729e7fe6a4397c6568288eddebc36603,84255c85b8698a373f281ac9393d28ab,98269e06133e0b1eed0df4fd6e986768,9dbe16684982fa1e2575333bda9e4da7,c0b2f61e9bcd9d4fc97655220ba65af5
stylistic	4	339b663c1c7f56a85cc92a40a227cf0f,712097dc3eb1c8c55094f5258d84fd98,7cdbe28bd7fd9e8622a9995715114db9,84255c85b8698a373f281ac9393d28ab
su	1	d6c3a251c89232f92f78fc3d898d1d53
suas	1	af888c7fcafacf20341e8b65b67d354c
subaltern	1	712097dc3eb1c8c55094f5258d84fd98
subcategories	2	a121319582f50d66d4048868a97c202a,ef0be29f98f0c3c29a567f8d1525b002
subconscious	1	d8eaeaa4000edfff8c0c923dcd0302ab
subculture	2	7ec366e5020adce458a4b28100e1f36c,ef0be29f98f0c3c29a567f8d1525b002
subdirector	1	d6c3a251c89232f92f78fc3d898d1d53
subdivision	1	edf936c8d947edce4fa14c3e599082f6
subdivisions	1	af888c7fcafacf20341e8b65b67d354c
subfields	1	b526d61a4640051166736fd9bb071f9a
subfunction	1	512a9d8ae499874a9637b36f930bcfdd
subject	38	0e8dba2db9df747f2b8fd57d7336db21,2dd0644f7d960c1130a2f842a3ddf1d5,339b663c1c7f56a85cc92a40a227cf0f,3473d3e8aacec289efa0e8d2732fc1e4,4070701955f558e5fb4697ce39d44f65,42f3953f4c524c73acd4e64b93cb3cc5,49997d547e4ebe5079296dbe9f5aded1,54e83f43ba859fd7d232ec525d3950cc,5b3dc312b94c488a56040309e01c96b3,6668fcf920433c2ced752c0aafd95958,6b70306e81d5718e5742a584ddab6862,712097dc3eb1c8c55094f5258d84fd98,7e37078417f6f6d88774ccdbd74f7a73,82146df87c509ddaa3488179205d642b,84255c85b8698a373f281ac9393d28ab,86452d51615b9d3972031cdc35edd640,924b778f6ecbf031abd961f7db6760b2,963d2d3f2962142d3e1a4fddc6f5680e,98269e06133e0b1eed0df4fd6e986768,9dbe16684982fa1e2575333bda9e4da7,a104a9cfd7a0eac8b7ab9493035c8fb5,a269f02efd4cac9dbbc0c250d5b7b95b,ac24f669de9b77887d9fe85415fb85c3,ae2703abbfb990fb34c5f1e3800a5ba5,b047c03cb5117fe6d41edab9046bc2dc,b87902d776be34059c42902caa6ba9f2,c0b2f61e9bcd9d4fc97655220ba65af5,c40b81f2ae7dece336563eeb95e19d32,cca25aece2c08945274919fa6c14b941,d18146341ed7a99e6b81ee36969d38e4,d8eaeaa4000edfff8c0c923dcd0302ab,db4a98f28ddb72fdb035a739d534afc4,e695dacd3d44a8b8e2436580e758b919,ecb48a4c7e91cb534fcce0355326043f,eec2a1783980371f8e97071d82d429d4,ef0be29f98f0c3c29a567f8d1525b002,f4597580756684633c38c838e6b30a67,f8d5b9d5f1efef4cadd56f1bcd132b75
subjects	15	3b724e6d9bdb4158c4d6c003b7ea9718,6b70306e81d5718e5742a584ddab6862,712097dc3eb1c8c55094f5258d84fd98,7cdbe28bd7fd9e8622a9995715114db9,7ec366e5020adce458a4b28100e1f36c,84255c85b8698a373f281ac9393d28ab,a121319582f50d66d4048868a97c202a,a5b3adc6acb894c87b22e1f87dcd3277,af888c7fcafacf20341e8b65b67d354c,b723c0a6b322478652e00a3adc536572,c0617c260022183eb1cb3be16fd4a533,c0b2f61e9bcd9d4fc97655220ba65af5,eec2a1783980371f8e97071d82d429d4,ef0be29f98f0c3c29a567f8d1525b002,fb6e726b73374ba32acf2cc3ee975e71
submarine	1	0161d5e73cd420e302572dc1aa0964eb
submediant	1	339b663c1c7f56a85cc92a40a227cf0f
